Customer ID;Customer Name;Channel;Customer Tier;Start Month
C002105;WellKart BG Online #2105;E-commerce;M;01/07/2024 00:00
C002106;GymMart BG Online #2106;E-commerce;M;01/02/2025 00:00
C002107;EuroPharmx BG #2107;Pharmacy;L;01/11/2024 00:00
C002108;MediKore BG #2108;Pharmacy;S;01/04/2025 00:00
C002109;CarePharm BG #2109;Pharmacy;S;01/09/2024 00:00
C002110;CarePharm BG #2110;Pharmacy;M;01/11/2024 00:00
C002111;PharmaPluz BG #2111;Pharmacy;M;01/03/2025 00:00
C002112;VitaCare BG #2112;Pharmacy;S;01/12/2024 00:00
C002113;CarePharm BG #2113;Pharmacy;L;01/12/2024 00:00
C002114;Tesko BG #2114;Retail;M;01/07/2025 00:00
C002115;Auchon BG #2115;Retail;L;01/08/2024 00:00
C002116;Edekae BG #2116;Retail;M;01/04/2025 00:00
C002117;Rewee BG #2117;Retail;M;01/01/2025 00:00
C002118;Auchon BG #2118;Retail;S;01/01/2025 00:00
C002119;Edekae BG #2119;Retail;M;01/09/2025 00:00
C002120;Sparr BG #2120;Retail;M;01/05/2025 00:00
C002121;Edekae BG #2121;Retail;M;01/08/2025 00:00
C002122;Intermarche BG #2122;Retail;L;01/08/2024 00:00
C002123;Tesko BG #2123;Retail;M;01/07/2024 00:00
C002124;Sparr BG #2124;Retail;L;01/03/2025 00:00
C002125;Tesko BG #2125;Retail;L;01/05/2025 00:00
C002126;Aldii BG #2126;Retail;M;01/02/2025 00:00
C002127;Aldii BG #2127;Retail;L;01/04/2025 00:00
C002128;Sparr BG #2128;Retail;S;01/08/2024 00:00
C002129;Lidll BG #2129;Retail;S;01/07/2025 00:00
C002130;Aldii BG #2130;Retail;M;01/02/2025 00:00
C002131;AthletiX BG #2131;Retail Sport;M;01/11/2024 00:00
C002132;SportDirekt BG #2132;Retail Sport;L;01/12/2024 00:00
C002133;FitZone BG #2133;Retail Sport;L;01/09/2025 00:00
C002134;Decathlonn BG #2134;Retail Sport;M;01/06/2025 00:00
C002135;Decatlon BG #2135;Retail Sport;L;01/07/2024 00:00
C002136;Decathlonn BG #2136;Retail Sport;M;01/02/2025 00:00
C002137;Decathlonn BG #2137;Retail Sport;L;01/09/2024 00:00
C002138;PulseMarket HR Online #2138;E-commerce;M;01/09/2024 00:00
C002139;NutriHub HR Online #2139;E-commerce;S;01/09/2025 00:00
C002140;NutriHub HR Online #2140;E-commerce;S;01/04/2025 00:00
C002141;PulseMarket HR Online #2141;E-commerce;S;01/10/2024 00:00
C002142;PrimeFuel HR Online #2142;E-commerce;S;01/02/2025 00:00
C002143;PulseMarket HR Online #2143;E-commerce;M;01/04/2025 00:00
C002144;FitNest HR Online #2144;E-commerce;S;01/11/2024 00:00
C002145;FitNest HR Online #2145;E-commerce;S;01/12/2024 00:00
C002146;PulseMarket HR Online #2146;E-commerce;M;01/01/2025 00:00
C002147;NutriHub HR Online #2147;E-commerce;S;01/08/2024 00:00
C002148;FitNest HR Online #2148;E-commerce;S;01/05/2025 00:00
C002149;PrimeFuel HR Online #2149;E-commerce;S;01/02/2025 00:00
C002150;MediKore HR #2150;Pharmacy;S;01/09/2025 00:00
C002151;EuroPharmx HR #2151;Pharmacy;L;01/07/2025 00:00
C002152;VitaCare HR #2152;Pharmacy;M;01/08/2025 00:00
C002153;PharmaPluz HR #2153;Pharmacy;S;01/09/2025 00:00
C002154;CarePharm HR #2154;Pharmacy;M;01/09/2024 00:00
C002155;MediKore HR #2155;Pharmacy;S;01/02/2025 00:00
C002156;HealthPoint HR #2156;Pharmacy;M;01/11/2024 00:00
C002157;Sparr HR #2157;Retail;M;01/10/2024 00:00
C002158;Tesko HR #2158;Retail;M;01/01/2025 00:00
C002159;Aldii HR #2159;Retail;L;01/02/2025 00:00
C002160;Aldii HR #2160;Retail;M;01/12/2024 00:00
C002161;Carrefouk HR #2161;Retail;L;01/06/2025 00:00
C002162;Sparr HR #2162;Retail;L;01/09/2025 00:00
C002163;Carrefouk HR #2163;Retail;L;01/08/2025 00:00
C002164;Rewee HR #2164;Retail;L;01/10/2024 00:00
C002165;Aldii HR #2165;Retail;M;01/08/2025 00:00
C002166;Rewee HR #2166;Retail;L;01/03/2025 00:00
C002167;Rewee HR #2167;Retail;S;01/08/2025 00:00
C002168;Auchon HR #2168;Retail;L;01/10/2024 00:00
C002169;Aldii HR #2169;Retail;M;01/03/2025 00:00
C002170;Rewee HR #2170;Retail;L;01/12/2024 00:00
C002171;Aldii HR #2171;Retail;L;01/04/2025 00:00
C002172;Auchon HR #2172;Retail;M;01/07/2025 00:00
C002173;Lidll HR #2173;Retail;M;01/12/2024 00:00
C002174;AthletiX HR #2174;Retail Sport;L;01/01/2025 00:00
C002175;Intersportt HR #2175;Retail Sport;L;01/06/2025 00:00
C002176;AthletiX HR #2176;Retail Sport;S;01/10/2024 00:00
C002177;FitZone HR #2177;Retail Sport;L;01/08/2024 00:00
C002178;Decatlon HR #2178;Retail Sport;M;01/03/2025 00:00
C002179;Decatlon HR #2179;Retail Sport;M;01/10/2024 00:00
C002180;Decathlonn HR #2180;Retail Sport;M;01/10/2024 00:00
C002181;ZenBasket CY Online #2181;E-commerce;S;01/02/2025 00:00
C002182;GymMart CY Online #2182;E-commerce;M;01/12/2024 00:00
C002183;WellKart CY Online #2183;E-commerce;M;01/12/2024 00:00
C002184;NutriHub CY Online #2184;E-commerce;S;01/09/2024 00:00
C002185;WellKart CY Online #2185;E-commerce;M;01/04/2025 00:00
C002186;WellKart CY Online #2186;E-commerce;S;01/09/2024 00:00
C002187;NutriHub CY Online #2187;E-commerce;L;01/06/2025 00:00
C002188;ZenBasket CY Online #2188;E-commerce;M;01/01/2025 00:00
C002189;WellKart CY Online #2189;E-commerce;S;01/05/2025 00:00
C002190;PrimeFuel CY Online #2190;E-commerce;S;01/09/2025 00:00
C002191;ZenBasket CY Online #2191;E-commerce;L;01/07/2025 00:00
C002192;PrimeFuel CY Online #2192;E-commerce;S;01/08/2024 00:00
C002193;VitaBox CY Online #2193;E-commerce;S;01/12/2024 00:00
C002194;GymMart CY Online #2194;E-commerce;S;01/12/2024 00:00
C002195;VitaBox CY Online #2195;E-commerce;S;01/07/2025 00:00
C002196;PulseMarket CY Online #2196;E-commerce;M;01/08/2025 00:00
C002197;VitaBox CY Online #2197;E-commerce;S;01/01/2025 00:00
C002198;FitNest CY Online #2198;E-commerce;S;01/11/2024 00:00
C002199;ZenBasket CY Online #2199;E-commerce;M;01/12/2024 00:00
C002200;NutriHub CY Online #2200;E-commerce;M;01/07/2025 00:00
C002201;PulseMarket CY Online #2201;E-commerce;S;01/09/2025 00:00
C002202;VitaBox CY Online #2202;E-commerce;L;01/04/2025 00:00
C002203;ZenBasket CY Online #2203;E-commerce;M;01/05/2025 00:00
C002204;NutriHub CY Online #2204;E-commerce;S;01/06/2025 00:00
C002205;PulseMarket CY Online #2205;E-commerce;S;01/05/2025 00:00
C002206;CarePharm CY #2206;Pharmacy;M;01/09/2025 00:00
C002207;NutriPharm CY #2207;Pharmacy;S;01/08/2024 00:00
C002208;CarePharm CY #2208;Pharmacy;M;01/11/2024 00:00
C002209;EuroPharmx CY #2209;Pharmacy;M;01/07/2025 00:00
C002210;MediKore CY #2210;Pharmacy;M;01/10/2024 00:00
C002211;PharmaPluz CY #2211;Pharmacy;M;01/09/2025 00:00
C002212;PharmaPluz CY #2212;Pharmacy;S;01/12/2024 00:00
C002213;NutriPharm CY #2213;Pharmacy;S;01/02/2025 00:00
C002214;VitaCare CY #2214;Pharmacy;L;01/07/2025 00:00
C002215;Auchon CY #2215;Retail;M;01/09/2025 00:00
C002216;Sparr CY #2216;Retail;M;01/07/2025 00:00
C002217;Auchon CY #2217;Retail;L;01/11/2024 00:00
C002218;Edekae CY #2218;Retail;M;01/07/2024 00:00
C002219;Decathlonn CY #2219;Retail Sport;L;01/05/2025 00:00
C002220;ProSport CY #2220;Retail Sport;S;01/07/2025 00:00
C002221;Intersportt CY #2221;Retail Sport;L;01/12/2024 00:00
C002222;FitZone CY #2222;Retail Sport;L;01/10/2024 00:00
C002223;Decatlon CY #2223;Retail Sport;L;01/08/2024 00:00
C002224;ZenBasket CZ Online #2224;E-commerce;L;01/08/2024 00:00
C002225;NutriHub CZ Online #2225;E-commerce;L;01/07/2025 00:00
C002226;FitNest CZ Online #2226;E-commerce;M;01/10/2024 00:00
C002227;GymMart CZ Online #2227;E-commerce;S;01/02/2025 00:00
C002228;GymMart CZ Online #2228;E-commerce;S;01/12/2024 00:00
C002229;PrimeFuel CZ Online #2229;E-commerce;M;01/07/2024 00:00
C002230;ZenBasket CZ Online #2230;E-commerce;M;01/02/2025 00:00
C002231;PrimeFuel CZ Online #2231;E-commerce;S;01/11/2024 00:00
C002232;PulseMarket CZ Online #2232;E-commerce;M;01/12/2024 00:00
C002233;NutriHub CZ Online #2233;E-commerce;S;01/09/2024 00:00
C002234;PrimeFuel CZ Online #2234;E-commerce;S;01/07/2025 00:00
C002235;NutriHub CZ Online #2235;E-commerce;M;01/09/2024 00:00
C002236;CarePharm CZ #2236;Pharmacy;M;01/05/2025 00:00
C002237;PharmaPluz CZ #2237;Pharmacy;L;01/03/2025 00:00
C002238;PharmaPluz CZ #2238;Pharmacy;S;01/09/2024 00:00
C002239;MediKore CZ #2239;Pharmacy;M;01/04/2025 00:00
C002240;VitaCare CZ #2240;Pharmacy;L;01/11/2024 00:00
C002241;HealthPoint CZ #2241;Pharmacy;S;01/04/2025 00:00
C002242;HealthPoint CZ #2242;Pharmacy;L;01/09/2025 00:00
C002243;Auchon CZ #2243;Retail;L;01/08/2024 00:00
C002244;Edekae CZ #2244;Retail;L;01/05/2025 00:00
C002245;Carrefouk CZ #2245;Retail;L;01/02/2025 00:00
C002246;Aldii CZ #2246;Retail;M;01/07/2025 00:00
C002247;Intermarche CZ #2247;Retail;L;01/05/2025 00:00
C002248;Tesko CZ #2248;Retail;S;01/09/2024 00:00
C002249;Rewee CZ #2249;Retail;M;01/03/2025 00:00
C002250;Sparr CZ #2250;Retail;L;01/07/2025 00:00
C002251;Rewee CZ #2251;Retail;S;01/06/2025 00:00
C002252;Edekae CZ #2252;Retail;L;01/08/2024 00:00
C002253;Aldii CZ #2253;Retail;M;01/06/2025 00:00
C002254;Carrefouk CZ #2254;Retail;M;01/08/2025 00:00
C002255;Aldii CZ #2255;Retail;M;01/07/2025 00:00
C002256;Auchon CZ #2256;Retail;M;01/08/2024 00:00
C002257;Edekae CZ #2257;Retail;S;01/09/2024 00:00
C002258;Edekae CZ #2258;Retail;L;01/09/2024 00:00
C002259;Auchon CZ #2259;Retail;M;01/05/2025 00:00
C002260;Intersportt CZ #2260;Retail Sport;M;01/04/2025 00:00
C002261;SportDirekt CZ #2261;Retail Sport;M;01/08/2024 00:00
C002262;Intersportt CZ #2262;Retail Sport;M;01/12/2024 00:00
C002263;Intersportt CZ #2263;Retail Sport;L;01/01/2025 00:00
C002264;Decatlon CZ #2264;Retail Sport;L;01/02/2025 00:00
C002265;ProSport CZ #2265;Retail Sport;L;01/01/2025 00:00
C002266;Decatlon CZ #2266;Retail Sport;L;01/09/2025 00:00
C002267;WellKart DK Online #2267;E-commerce;S;01/08/2024 00:00
C002268;PrimeFuel DK Online #2268;E-commerce;S;01/11/2024 00:00
C002269;PulseMarket DK Online #2269;E-commerce;M;01/01/2025 00:00
C002270;PrimeFuel DK Online #2270;E-commerce;S;01/03/2025 00:00
C002271;WellKart DK Online #2271;E-commerce;M;01/01/2025 00:00
C002272;GymMart DK Online #2272;E-commerce;S;01/07/2024 00:00
C002273;VitaBox DK Online #2273;E-commerce;M;01/07/2024 00:00
C002274;GymMart DK Online #2274;E-commerce;M;01/08/2024 00:00
C002275;PulseMarket DK Online #2275;E-commerce;M;01/04/2025 00:00
C002276;VitaCare DK #2276;Pharmacy;L;01/04/2025 00:00
C002277;CarePharm DK #2277;Pharmacy;S;01/03/2025 00:00
C002278;CarePharm DK #2278;Pharmacy;M;01/02/2025 00:00
C002279;PharmaPluz DK #2279;Pharmacy;L;01/10/2024 00:00
C002280;EuroPharmx DK #2280;Pharmacy;L;01/05/2025 00:00
C002281;MediKore DK #2281;Pharmacy;S;01/05/2025 00:00
C002282;Aldii DK #2282;Retail;L;01/02/2025 00:00
C002283;Edekae DK #2283;Retail;S;01/09/2024 00:00
C002284;Edekae DK #2284;Retail;L;01/09/2025 00:00
C002285;Lidll DK #2285;Retail;M;01/05/2025 00:00
C002286;Tesko DK #2286;Retail;L;01/12/2024 00:00
C002287;Aldii DK #2287;Retail;L;01/01/2025 00:00
C002288;Lidll DK #2288;Retail;S;01/09/2025 00:00
C002289;Tesko DK #2289;Retail;L;01/09/2025 00:00
C002290;Carrefouk DK #2290;Retail;M;01/02/2025 00:00
C002291;Aldii DK #2291;Retail;M;01/09/2025 00:00
C002292;Intermarche DK #2292;Retail;S;01/08/2024 00:00
C002293;Lidll DK #2293;Retail;S;01/11/2024 00:00
C002294;Rewee DK #2294;Retail;M;01/07/2025 00:00
C002295;Intermarche DK #2295;Retail;L;01/01/2025 00:00
C002296;Edekae DK #2296;Retail;M;01/07/2024 00:00
C002297;Edekae DK #2297;Retail;L;01/07/2025 00:00
C002298;Intermarche DK #2298;Retail;M;01/07/2025 00:00
C002299;Edekae DK #2299;Retail;L;01/03/2025 00:00
C002300;Intermarche DK #2300;Retail;L;01/04/2025 00:00
C002301;Aldii DK #2301;Retail;L;01/09/2024 00:00
C002302;Decatlon DK #2302;Retail Sport;M;01/03/2025 00:00
C002303;FitZone DK #2303;Retail Sport;S;01/04/2025 00:00
C002304;SportDirekt DK #2304;Retail Sport;M;01/09/2025 00:00
C002305;Decatlon DK #2305;Retail Sport;L;01/03/2025 00:00
C002306;Decatlon DK #2306;Retail Sport;S;01/09/2025 00:00
C002307;FitZone DK #2307;Retail Sport;L;01/05/2025 00:00
C002308;Decathlonn DK #2308;Retail Sport;L;01/08/2025 00:00
C002309;SportDirekt DK #2309;Retail Sport;M;01/07/2024 00:00
C002310;Decatlon DK #2310;Retail Sport;M;01/12/2024 00:00
C002311;WellKart EE Online #2311;E-commerce;S;01/12/2024 00:00
C002312;NutriHub EE Online #2312;E-commerce;S;01/11/2024 00:00
C002313;PulseMarket EE Online #2313;E-commerce;S;01/07/2024 00:00
C002314;ZenBasket EE Online #2314;E-commerce;S;01/12/2024 00:00
C002315;PulseMarket EE Online #2315;E-commerce;L;01/09/2024 00:00
C002316;NutriHub EE Online #2316;E-commerce;M;01/12/2024 00:00
C002317;FitNest EE Online #2317;E-commerce;S;01/02/2025 00:00
C002318;WellKart EE Online #2318;E-commerce;M;01/09/2024 00:00
C002319;NutriHub EE Online #2319;E-commerce;M;01/10/2024 00:00
C002320;VitaCare EE #2320;Pharmacy;M;01/01/2025 00:00
C002321;HealthPoint EE #2321;Pharmacy;L;01/02/2025 00:00
C002322;EuroPharmx EE #2322;Pharmacy;S;01/08/2024 00:00
C002323;NutriPharm EE #2323;Pharmacy;M;01/08/2025 00:00
C002324;HealthPoint EE #2324;Pharmacy;L;01/07/2024 00:00
C002325;MediKore EE #2325;Pharmacy;L;01/02/2025 00:00
C002326;Intermarche EE #2326;Retail;M;01/08/2024 00:00
C002327;Edekae EE #2327;Retail;M;01/08/2024 00:00
C002328;Auchon EE #2328;Retail;L;01/09/2025 00:00
C002329;Tesko EE #2329;Retail;M;01/09/2025 00:00
C002330;Auchon EE #2330;Retail;M;01/04/2025 00:00
C002331;Intermarche EE #2331;Retail;M;01/03/2025 00:00
C002332;Tesko EE #2332;Retail;L;01/09/2024 00:00
C002333;Intermarche EE #2333;Retail;M;01/10/2024 00:00
C002334;Lidll EE #2334;Retail;M;01/08/2024 00:00
C002335;Edekae EE #2335;Retail;L;01/11/2024 00:00
C002336;Edekae EE #2336;Retail;M;01/08/2024 00:00
C002337;Intermarche EE #2337;Retail;S;01/10/2024 00:00
C002338;Tesko EE #2338;Retail;S;01/09/2025 00:00
C002339;Sparr EE #2339;Retail;M;01/08/2025 00:00
C002340;Rewee EE #2340;Retail;L;01/07/2024 00:00
C002341;Carrefouk EE #2341;Retail;L;01/11/2024 00:00
C002342;Auchon EE #2342;Retail;M;01/09/2025 00:00
C002343;Auchon EE #2343;Retail;M;01/07/2025 00:00
C002344;Sparr EE #2344;Retail;S;01/01/2025 00:00
C002345;Tesko EE #2345;Retail;M;01/04/2025 00:00
C002346;Intersportt EE #2346;Retail Sport;L;01/08/2025 00:00
C002347;FitZone EE #2347;Retail Sport;L;01/08/2024 00:00
C002348;FitZone EE #2348;Retail Sport;L;01/10/2024 00:00
C002349;FitZone EE #2349;Retail Sport;M;01/06/2025 00:00
C002350;ProSport EE #2350;Retail Sport;L;01/12/2024 00:00
C002351;FitZone EE #2351;Retail Sport;S;01/10/2024 00:00
C002352;FitZone EE #2352;Retail Sport;L;01/08/2024 00:00
C002353;Intersportt EE #2353;Retail Sport;L;01/07/2024 00:00
C002354;SportDirekt EE #2354;Retail Sport;L;01/01/2025 00:00
C002355;VitaBox FI Online #2355;E-commerce;M;01/03/2025 00:00
C002356;VitaBox FI Online #2356;E-commerce;M;01/01/2025 00:00
C002357;VitaBox FI Online #2357;E-commerce;M;01/12/2024 00:00
C002358;FitNest FI Online #2358;E-commerce;S;01/02/2025 00:00
C002359;FitNest FI Online #2359;E-commerce;S;01/12/2024 00:00
C002360;GymMart FI Online #2360;E-commerce;S;01/07/2025 00:00
C002361;ZenBasket FI Online #2361;E-commerce;S;01/08/2024 00:00
C002362;VitaBox FI Online #2362;E-commerce;M;01/04/2025 00:00
C002363;FitNest FI Online #2363;E-commerce;S;01/07/2024 00:00
C002364;HealthPoint FI #2364;Pharmacy;M;01/07/2025 00:00
C002365;HealthPoint FI #2365;Pharmacy;M;01/09/2024 00:00
C002366;PharmaPluz FI #2366;Pharmacy;L;01/10/2024 00:00
C002367;PharmaPluz FI #2367;Pharmacy;M;01/07/2025 00:00
C002368;MediKore FI #2368;Pharmacy;M;01/04/2025 00:00
C002369;PharmaPluz FI #2369;Pharmacy;S;01/06/2025 00:00
C002370;Carrefouk FI #2370;Retail;M;01/12/2024 00:00
C002371;Carrefouk FI #2371;Retail;L;01/02/2025 00:00
C002372;Rewee FI #2372;Retail;M;01/03/2025 00:00
C002373;Aldii FI #2373;Retail;S;01/07/2024 00:00
C002374;Sparr FI #2374;Retail;L;01/08/2024 00:00
C002375;Sparr FI #2375;Retail;M;01/07/2025 00:00
C002376;Rewee FI #2376;Retail;M;01/05/2025 00:00
C002377;Edekae FI #2377;Retail;M;01/08/2024 00:00
C002378;Intermarche FI #2378;Retail;L;01/01/2025 00:00
C002379;Auchon FI #2379;Retail;M;01/03/2025 00:00
C002380;Sparr FI #2380;Retail;L;01/07/2025 00:00
C002381;Aldii FI #2381;Retail;S;01/05/2025 00:00
C002382;Auchon FI #2382;Retail;L;01/02/2025 00:00
C002383;Rewee FI #2383;Retail;S;01/09/2025 00:00
C002384;Rewee FI #2384;Retail;M;01/03/2025 00:00
C002385;Carrefouk FI #2385;Retail;S;01/08/2025 00:00
C002386;Rewee FI #2386;Retail;M;01/04/2025 00:00
C002387;Rewee FI #2387;Retail;L;01/09/2025 00:00
C002388;Carrefouk FI #2388;Retail;M;01/04/2025 00:00
C002389;Edekae FI #2389;Retail;M;01/09/2024 00:00
C002390;FitZone FI #2390;Retail Sport;L;01/07/2024 00:00
C002391;ProSport FI #2391;Retail Sport;L;01/09/2024 00:00
C002392;ProSport FI #2392;Retail Sport;M;01/11/2024 00:00
C002393;Decathlonn FI #2393;Retail Sport;S;01/09/2025 00:00
C002394;Intersportt FI #2394;Retail Sport;S;01/07/2025 00:00
C002395;FitZone FI #2395;Retail Sport;L;01/08/2024 00:00
C002396;AthletiX FI #2396;Retail Sport;L;01/05/2025 00:00
C002397;SportDirekt FI #2397;Retail Sport;M;01/08/2025 00:00
C002398;FitZone FI #2398;Retail Sport;M;01/07/2024 00:00
C002399;PrimeFuel FR Online #2399;E-commerce;M;01/10/2024 00:00
C002400;ZenBasket FR Online #2400;E-commerce;S;01/09/2025 00:00
C002401;VitaBox FR Online #2401;E-commerce;S;01/08/2024 00:00
C002402;ZenBasket FR Online #2402;E-commerce;L;01/06/2025 00:00
C002403;GymMart FR Online #2403;E-commerce;S;01/06/2025 00:00
C002404;FitNest FR Online #2404;E-commerce;S;01/04/2025 00:00
C002405;NutriHub FR Online #2405;E-commerce;S;01/07/2024 00:00
C002406;GymMart FR Online #2406;E-commerce;S;01/02/2025 00:00
C002407;WellKart FR Online #2407;E-commerce;S;01/12/2024 00:00
C002408;PulseMarket FR Online #2408;E-commerce;S;01/08/2024 00:00
C002409;ZenBasket FR Online #2409;E-commerce;S;01/09/2025 00:00
C002410;GymMart FR Online #2410;E-commerce;S;01/08/2024 00:00
C002411;GymMart FR Online #2411;E-commerce;M;01/09/2024 00:00
C002412;VitaBox FR Online #2412;E-commerce;S;01/03/2025 00:00
C002413;NutriHub FR Online #2413;E-commerce;M;01/09/2024 00:00
C002414;PrimeFuel FR Online #2414;E-commerce;S;01/01/2025 00:00
C002415;ZenBasket FR Online #2415;E-commerce;S;01/03/2025 00:00
C002416;GymMart FR Online #2416;E-commerce;S;01/03/2025 00:00
C002417;ZenBasket FR Online #2417;E-commerce;M;01/09/2024 00:00
C002418;VitaBox FR Online #2418;E-commerce;S;01/07/2024 00:00
C002419;WellKart FR Online #2419;E-commerce;M;01/06/2025 00:00
C002420;WellKart FR Online #2420;E-commerce;S;01/10/2024 00:00
C002421;GymMart FR Online #2421;E-commerce;S;01/09/2025 00:00
C002422;GymMart FR Online #2422;E-commerce;M;01/04/2025 00:00
C002423;PrimeFuel FR Online #2423;E-commerce;S;01/05/2025 00:00
C002424;VitaBox FR Online #2424;E-commerce;L;01/11/2024 00:00
C002425;NutriPharm FR #2425;Pharmacy;L;01/07/2024 00:00
C002426;VitaCare FR #2426;Pharmacy;L;01/08/2024 00:00
C002427;VitaCare FR #2427;Pharmacy;S;01/06/2025 00:00
C002428;EuroPharmx FR #2428;Pharmacy;L;01/07/2024 00:00
C002429;NutriPharm FR #2429;Pharmacy;L;01/10/2024 00:00
C002430;PharmaPluz FR #2430;Pharmacy;M;01/10/2024 00:00
C002431;PharmaPluz FR #2431;Pharmacy;S;01/07/2025 00:00
C002432;PharmaPluz FR #2432;Pharmacy;L;01/09/2025 00:00
C002433;EuroPharmx FR #2433;Pharmacy;S;01/11/2024 00:00
C002434;CarePharm FR #2434;Pharmacy;S;01/08/2024 00:00
C002435;MediKore FR #2435;Pharmacy;L;01/11/2024 00:00
C002436;NutriPharm FR #2436;Pharmacy;S;01/04/2025 00:00
C002437;Edekae FR #2437;Retail;M;01/09/2024 00:00
C002438;Intermarche FR #2438;Retail;M;01/07/2025 00:00
C002439;Rewee FR #2439;Retail;M;01/07/2025 00:00
C002440;Auchon FR #2440;Retail;S;01/03/2025 00:00
C002441;Intermarche FR #2441;Retail;M;01/06/2025 00:00
C002442;Aldii FR #2442;Retail;M;01/09/2024 00:00
C002443;Auchon FR #2443;Retail;M;01/10/2024 00:00
C002444;Aldii FR #2444;Retail;L;01/10/2024 00:00
C002445;Tesko FR #2445;Retail;M;01/07/2024 00:00
C002446;Sparr FR #2446;Retail;S;01/08/2025 00:00
C002447;Intermarche FR #2447;Retail;M;01/04/2025 00:00
C002448;Tesko FR #2448;Retail;L;01/09/2025 00:00
C002449;Carrefouk FR #2449;Retail;M;01/07/2024 00:00
C002450;Sparr FR #2450;Retail;M;01/07/2024 00:00
C002451;Rewee FR #2451;Retail;M;01/06/2025 00:00
C002452;Edekae FR #2452;Retail;M;01/07/2024 00:00
C002453;Edekae FR #2453;Retail;M;01/08/2025 00:00
C002454;Lidll FR #2454;Retail;S;01/05/2025 00:00
C002455;Intermarche FR #2455;Retail;M;01/06/2025 00:00
C002456;Sparr FR #2456;Retail;L;01/12/2024 00:00
C002457;Carrefouk FR #2457;Retail;L;01/05/2025 00:00
C002458;Tesko FR #2458;Retail;M;01/07/2025 00:00
C002459;Sparr FR #2459;Retail;L;01/06/2025 00:00
C002460;Sparr FR #2460;Retail;L;01/02/2025 00:00
C002461;Lidll FR #2461;Retail;M;01/09/2024 00:00
C002462;FitZone FR #2462;Retail Sport;L;01/02/2025 00:00
C002463;AthletiX FR #2463;Retail Sport;L;01/08/2025 00:00
C002464;ProSport FR #2464;Retail Sport;L;01/06/2025 00:00
C002465;Decatlon FR #2465;Retail Sport;M;01/09/2024 00:00
C002466;Decatlon FR #2466;Retail Sport;L;01/01/2025 00:00
C002467;Decathlonn FR #2467;Retail Sport;L;01/08/2025 00:00
C002468;Decathlonn FR #2468;Retail Sport;L;01/09/2024 00:00
C002469;Decathlonn FR #2469;Retail Sport;M;01/01/2025 00:00
C002470;Intersportt FR #2470;Retail Sport;M;01/06/2025 00:00
C002471;ProSport FR #2471;Retail Sport;M;01/09/2025 00:00
C002472;Decathlonn FR #2472;Retail Sport;S;01/05/2025 00:00
C002473;Intersportt FR #2473;Retail Sport;L;01/07/2024 00:00
C002474;AthletiX FR #2474;Retail Sport;M;01/08/2025 00:00
C002475;PulseMarket DE Online #2475;E-commerce;S;01/06/2025 00:00
C002476;VitaBox DE Online #2476;E-commerce;M;01/04/2025 00:00
C002477;PulseMarket DE Online #2477;E-commerce;S;01/12/2024 00:00
C002478;NutriHub DE Online #2478;E-commerce;S;01/12/2024 00:00
C002479;NutriHub DE Online #2479;E-commerce;M;01/12/2024 00:00
C002480;FitNest DE Online #2480;E-commerce;S;01/08/2025 00:00
C002481;FitNest DE Online #2481;E-commerce;S;01/05/2025 00:00
C002482;GymMart DE Online #2482;E-commerce;L;01/04/2025 00:00
C002483;GymMart DE Online #2483;E-commerce;L;01/07/2025 00:00
C002484;NutriHub DE Online #2484;E-commerce;M;01/09/2025 00:00
C002485;GymMart DE Online #2485;E-commerce;S;01/02/2025 00:00
C002486;FitNest DE Online #2486;E-commerce;S;01/04/2025 00:00
C002487;PulseMarket DE Online #2487;E-commerce;S;01/08/2025 00:00
C002488;PrimeFuel DE Online #2488;E-commerce;S;01/12/2024 00:00
C002489;FitNest DE Online #2489;E-commerce;S;01/07/2024 00:00
C002490;NutriPharm DE #2490;Pharmacy;M;01/08/2025 00:00
C002491;HealthPoint DE #2491;Pharmacy;S;01/04/2025 00:00
